created_at,hour,activation,wh_id,wh,product_id,stock_minunit,basic_unit_count,stock
6/14/2022,21,FALSE,5,Abu Rawash 2,236,10,1,10
6/14/2022,21,TRUE,5,Abu Rawash 2,237,480,48,10
6/14/2022,21,FALSE,5,Abu Rawash 2,238,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,239,10,1,10
6/14/2022,21,TRUE,5,Abu Rawash 2,240,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,241,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,242,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,243,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,244,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,245,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,246,10,1,10
6/14/2022,21,TRUE,5,Abu Rawash 2,247,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,250,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,258,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,261,10,1,10
6/14/2022,21,TRUE,5,Abu Rawash 2,262,120,12,10
6/14/2022,21,FALSE,5,Abu Rawash 2,266,100,10,10
6/14/2022,21,FALSE,5,Abu Rawash 2,267,100,10,10
6/14/2022,21,FALSE,5,Abu Rawash 2,268,160,16,10
6/14/2022,21,FALSE,5,Abu Rawash 2,270,160,16,10
6/14/2022,21,FALSE,5,Abu Rawash 2,272,160,16,10
6/14/2022,21,FALSE,5,Abu Rawash 2,276,160,16,10
6/14/2022,21,FALSE,5,Abu Rawash 2,277,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,279,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,280,10,1,10
6/14/2022,21,TRUE,5,Abu Rawash 2,281,80,8,10
6/14/2022,21,FALSE,5,Abu Rawash 2,282,240,24,10
6/14/2022,21,FALSE,5,Abu Rawash 2,283,10,1,10
6/14/2022,21,TRUE,5,Abu Rawash 2,284,60,6,10
6/14/2022,21,TRUE,5,Abu Rawash 2,286,120,12,10
6/14/2022,21,TRUE,5,Abu Rawash 2,287,120,12,10
6/14/2022,21,FALSE,5,Abu Rawash 2,288,120,12,10
6/14/2022,21,FALSE,5,Abu Rawash 2,289,120,12,10
6/14/2022,21,FALSE,5,Abu Rawash 2,290,120,12,10
6/14/2022,21,FALSE,5,Abu Rawash 2,291,120,12,10
6/14/2022,21,FALSE,5,Abu Rawash 2,292,120,12,10
6/14/2022,21,FALSE,5,Abu Rawash 2,293,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,294,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,295,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,296,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,297,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,298,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,299,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,300,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,301,240,24,10
6/14/2022,21,FALSE,5,Abu Rawash 2,302,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,303,10,1,10
6/14/2022,21,TRUE,5,Abu Rawash 2,306,240,24,10
6/14/2022,21,TRUE,5,Abu Rawash 2,307,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,308,10,1,10
6/14/2022,21,TRUE,5,Abu Rawash 2,309,120,12,10
6/14/2022,21,TRUE,5,Abu Rawash 2,310,80,8,10
6/14/2022,21,FALSE,5,Abu Rawash 2,311,120,12,10
6/14/2022,21,TRUE,5,Abu Rawash 2,312,120,12,10
6/14/2022,21,TRUE,5,Abu Rawash 2,313,120,12,10
6/14/2022,21,FALSE,5,Abu Rawash 2,320,50,5,10
6/14/2022,21,FALSE,5,Abu Rawash 2,323,50,5,10
6/14/2022,21,FALSE,5,Abu Rawash 2,324,50,5,10
6/14/2022,21,FALSE,5,Abu Rawash 2,325,50,5,10
6/14/2022,21,TRUE,5,Abu Rawash 2,327,10,1,10
6/14/2022,21,TRUE,5,Abu Rawash 2,328,10,1,10
6/14/2022,21,TRUE,5,Abu Rawash 2,329,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,330,120,12,10
6/14/2022,21,TRUE,5,Abu Rawash 2,331,80,8,10
6/14/2022,21,TRUE,5,Abu Rawash 2,332,10,1,10
6/14/2022,21,TRUE,5,Abu Rawash 2,333,30,3,10
6/14/2022,21,TRUE,5,Abu Rawash 2,334,30,3,10
6/14/2022,21,TRUE,5,Abu Rawash 2,335,480,48,10
6/14/2022,21,TRUE,5,Abu Rawash 2,336,400,40,10
6/14/2022,21,TRUE,5,Abu Rawash 2,337,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,339,240,24,10
6/14/2022,21,TRUE,5,Abu Rawash 2,340,10,1,10
6/14/2022,21,TRUE,5,Abu Rawash 2,341,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,342,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,343,10,1,10
6/14/2022,21,TRUE,5,Abu Rawash 2,344,30,3,10
6/14/2022,21,FALSE,5,Abu Rawash 2,345,100,10,10
6/14/2022,21,TRUE,5,Abu Rawash 2,346,40,4,10
6/14/2022,21,FALSE,5,Abu Rawash 2,347,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,348,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,349,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,350,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,351,100,10,10
6/14/2022,21,FALSE,5,Abu Rawash 2,352,100,10,10
6/14/2022,21,TRUE,5,Abu Rawash 2,353,10,1,10
6/14/2022,21,TRUE,5,Abu Rawash 2,354,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,357,10,1,10
6/14/2022,21,TRUE,5,Abu Rawash 2,358,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,359,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,360,500,50,10
6/14/2022,21,TRUE,5,Abu Rawash 2,363,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,364,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,365,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,366,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,367,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,371,360,36,10
6/14/2022,21,FALSE,5,Abu Rawash 2,372,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,373,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,374,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,376,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,377,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,378,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,379,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,380,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,381,10,1,10
6/14/2022,21,TRUE,5,Abu Rawash 2,382,10,1,10
6/14/2022,21,TRUE,5,Abu Rawash 2,383,10,1,10
6/14/2022,21,TRUE,5,Abu Rawash 2,385,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,386,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,387,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,388,10,1,10
6/14/2022,21,TRUE,5,Abu Rawash 2,389,120,12,10
6/14/2022,21,FALSE,5,Abu Rawash 2,390,120,12,10
6/14/2022,21,FALSE,5,Abu Rawash 2,391,120,12,10
6/14/2022,21,FALSE,5,Abu Rawash 2,392,120,12,10
6/14/2022,21,FALSE,5,Abu Rawash 2,393,120,12,10
6/14/2022,21,FALSE,5,Abu Rawash 2,394,240,24,10
6/14/2022,21,FALSE,5,Abu Rawash 2,395,120,12,10
6/14/2022,21,FALSE,5,Abu Rawash 2,396,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,397,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,398,10,1,10
6/14/2022,21,TRUE,5,Abu Rawash 2,399,120,12,10
6/14/2022,21,FALSE,5,Abu Rawash 2,400,120,12,10
6/14/2022,21,FALSE,5,Abu Rawash 2,401,120,12,10
6/14/2022,21,FALSE,5,Abu Rawash 2,402,120,12,10
6/14/2022,21,FALSE,5,Abu Rawash 2,403,120,12,10
6/14/2022,21,FALSE,5,Abu Rawash 2,404,120,12,10
6/14/2022,21,TRUE,5,Abu Rawash 2,405,120,12,10
6/14/2022,21,TRUE,5,Abu Rawash 2,406,120,12,10
6/14/2022,21,TRUE,5,Abu Rawash 2,407,120,12,10
6/14/2022,21,TRUE,5,Abu Rawash 2,408,120,12,10
6/14/2022,21,TRUE,5,Abu Rawash 2,409,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,419,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,420,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,421,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,422,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,423,10,1,10
6/14/2022,21,TRUE,5,Abu Rawash 2,424,240,24,10
6/14/2022,21,TRUE,5,Abu Rawash 2,425,10,1,10
6/14/2022,21,TRUE,5,Abu Rawash 2,426,240,24,10
6/14/2022,21,FALSE,5,Abu Rawash 2,427,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,428,240,24,10
6/14/2022,21,FALSE,5,Abu Rawash 2,431,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,432,80,8,10
6/14/2022,21,FALSE,5,Abu Rawash 2,437,160,16,10
6/14/2022,21,FALSE,5,Abu Rawash 2,438,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,440,60,6,10
6/14/2022,21,TRUE,5,Abu Rawash 2,441,10,1,10
6/14/2022,21,TRUE,5,Abu Rawash 2,442,10,1,10
6/14/2022,21,TRUE,5,Abu Rawash 2,443,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,444,10,1,10
6/14/2022,21,TRUE,5,Abu Rawash 2,445,10,1,10
6/14/2022,21,TRUE,5,Abu Rawash 2,446,10,1,10
6/14/2022,21,TRUE,5,Abu Rawash 2,447,100,10,10
6/14/2022,21,TRUE,5,Abu Rawash 2,448,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,450,10,1,10
6/14/2022,21,TRUE,5,Abu Rawash 2,451,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,452,10,1,10
6/14/2022,21,TRUE,5,Abu Rawash 2,453,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,454,120,12,10
6/14/2022,21,FALSE,5,Abu Rawash 2,455,120,12,10
6/14/2022,21,FALSE,5,Abu Rawash 2,456,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,457,150,15,10
6/14/2022,21,TRUE,5,Abu Rawash 2,458,120,12,10
6/14/2022,21,FALSE,5,Abu Rawash 2,459,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,460,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,461,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,462,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,463,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,464,100,10,10
6/14/2022,21,TRUE,5,Abu Rawash 2,465,10,1,10
6/14/2022,21,TRUE,5,Abu Rawash 2,466,10,1,10
6/14/2022,21,TRUE,5,Abu Rawash 2,467,10,1,10
6/14/2022,21,TRUE,5,Abu Rawash 2,468,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,469,10,1,10
6/14/2022,21,TRUE,5,Abu Rawash 2,470,10,1,10
6/14/2022,21,TRUE,5,Abu Rawash 2,471,10,1,10
6/14/2022,21,TRUE,5,Abu Rawash 2,472,10,1,10
6/14/2022,21,TRUE,5,Abu Rawash 2,473,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,476,10,1,10
6/14/2022,21,TRUE,5,Abu Rawash 2,477,10,1,10
6/14/2022,21,TRUE,5,Abu Rawash 2,478,10,1,10
6/14/2022,21,TRUE,5,Abu Rawash 2,479,10,1,10
6/14/2022,21,TRUE,5,Abu Rawash 2,480,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,482,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,483,10,1,10
6/14/2022,21,TRUE,5,Abu Rawash 2,484,10,1,10
6/14/2022,21,TRUE,5,Abu Rawash 2,485,10,1,10
6/14/2022,21,TRUE,5,Abu Rawash 2,486,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,487,10,1,10
6/14/2022,21,TRUE,5,Abu Rawash 2,488,30,3,10
6/14/2022,21,FALSE,5,Abu Rawash 2,489,30,3,10
6/14/2022,21,TRUE,5,Abu Rawash 2,490,10,1,10
6/14/2022,21,TRUE,5,Abu Rawash 2,491,480,48,10
6/14/2022,21,FALSE,5,Abu Rawash 2,492,360,36,10
6/14/2022,21,FALSE,5,Abu Rawash 2,493,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,494,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,495,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,496,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,497,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,498,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,499,300,30,10
6/14/2022,21,FALSE,5,Abu Rawash 2,500,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,501,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,502,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,503,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,504,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,505,10,1,10
6/14/2022,21,TRUE,5,Abu Rawash 2,506,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,507,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,508,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,509,1440,144,10
6/14/2022,21,FALSE,5,Abu Rawash 2,510,180,18,10
6/14/2022,21,FALSE,5,Abu Rawash 2,511,240,24,10
6/14/2022,21,FALSE,5,Abu Rawash 2,512,120,12,10
6/14/2022,21,FALSE,5,Abu Rawash 2,513,240,24,10
6/14/2022,21,FALSE,5,Abu Rawash 2,514,60,6,10
6/14/2022,21,TRUE,5,Abu Rawash 2,515,80,8,10
6/14/2022,21,FALSE,5,Abu Rawash 2,516,60,6,10
6/14/2022,21,FALSE,5,Abu Rawash 2,517,60,6,10
6/14/2022,21,FALSE,5,Abu Rawash 2,518,60,6,10
6/14/2022,21,FALSE,5,Abu Rawash 2,519,60,6,10
6/14/2022,21,TRUE,5,Abu Rawash 2,520,80,8,10
6/14/2022,21,FALSE,5,Abu Rawash 2,521,40,4,10
6/14/2022,21,TRUE,5,Abu Rawash 2,522,80,8,10
6/14/2022,21,TRUE,5,Abu Rawash 2,523,10,1,10
6/14/2022,21,TRUE,5,Abu Rawash 2,525,10,1,10
6/14/2022,21,TRUE,5,Abu Rawash 2,526,10,1,10
6/14/2022,21,FALSE,5,Abu Rawash 2,527,10,1,10
